f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39
1.64395,-0.966379,-8.09482,-15.0735,-11.0733,-8.53798,-8.55385,-20.3965,-18.1254,-17.163,-22.4605,-22.182,-26.1189,-24.5146,-23.4061,-24.5861,-24.4669,-25.4518,-23.6799,-25.4912,-23.6442,-26.9465,-22.7488,-21.0382,-21.2717,-22.3401,-18.488,-14.4795,-14.996,-12.507,-10.323,-13.5458,-20.1937,-22.8649,-23.4985,-26.1175,-25.4995,-24.9643,-22.9672,-25.1856
-2.15477,-8.12112,-9.19636,-13.5358,-16.2394,-8.99265,-10.0635,-20.8873,-21.8198,-19.0101,-22.7077,-23.1962,-24.1175,-27.5563,-23.6981,-25.0862,-23.403,-26.7502,-27.3958,-26.9273,-26.3822,-28.8733,-27.2626,-25.1298,-25.3266,-25.5996,-24.0116,-20.9247,-19.6805,-14.4697,-13.4538,-16.9229,-20.6322,-25.7393,-28.6413,-30.3021,-28.4875,-27.1889,-24.4063,-26.7996
-10.1978,-15.4495,-15.3987,-18.158,-22.3552,-14.3588,-15.1575,-21.7092,-23.9764,-27.4783,-29.8342,-28.2218,-28.1944,-33.5588,-29.1344,-30.1785,-29.5009,-31.5,-30.4029,-31.9055,-33.2417,-34.9632,-33.8155,-30.3358,-30.7249,-30.06,-30.2234,-26.7653,-25.5409,-20.6505,-18.0774,-21.8256,-26.3957,-32.4994,-35.1739,-36.426,-35.2839,-32.6115,-29.8656,-33.179
-3.59494,-6.18153,-11.1343,-17.9164,-17.7589,-11.8103,-13.3642,-13.9787,-15.4608,-22.7731,-30.8158,-25.5891,-29.7897,-28.4865,-23.9949,-27.2243,-26.7562,-26.8305,-23.9001,-29.505,-29.0208,-28.5397,-26.895,-22.382,-20.4715,-22.4893,-23.0419,-21.3887,-18.8153,-13.321,-11.5684,-16.4443,-22.1479,-26.6676,-27.7435,-28.4137,-30.066,-27.6611,-24.5056,-26.6776
2.48958,-1.27025,-13.1622,-14.851,-12.6184,-9.54507,-9.76062,-13.7798,-16.8653,-21.4358,-23.7547,-21.1823,-24.4841,-26.2586,-22.4837,-22.7277,-24.1936,-22.1282,-21.9509,-24.5024,-25.3268,-24.5541,-23.6117,-18.5133,-15.1989,-17.062,-17.3403,-16.2085,-12.5041,-8.37027,-6.82616,-11.9613,-16.7241,-20.9931,-24.5808,-24.6546,-26.5038,-24.1024,-21.1674,-23.2415
3.46056,0.727101,-13.5872,-13.9097,-11.0142,-13.6976,-14.1985,-21.4467,-21.7448,-21.7283,-20.4477,-23.1202,-24.8828,-26.747,-23.1521,-20.5739,-23.382,-22.1214,-24.0978,-25.0301,-25.1948,-25.4519,-24.3362,-19.4284,-17.865,-19.7873,-20.5398,-17.6884,-14.304,-10.1337,-8.89175,-14.3321,-18.5601,-21.8221,-26.607,-26.3337,-28.6347,-25.9535,-23.7581,-25.2562
-4.04201,-5.29542,-12.5064,-18.8572,-17.2721,-21.5271,-24.1659,-27.3532,-24.5905,-25.5034,-24.0547,-28.3029,-29.6558,-28.9216,-27.4655,-26.7221,-29.662,-29.9834,-31.7045,-30.7296,-31.0029,-32.1043,-31.3634,-28.2329,-28.3339,-29.4693,-32.8068,-26.5109,-25.6529,-20.5001,-20.0249,-25.099,-27.7209,-30.7318,-34.6658,-34.4762,-35.4293,-33.3733,-31.8779,-33.7302
1.05983,-0.436686,-9.88046,-16.1034,-17.0782,-17.1085,-15.4188,-21.5097,-19.2804,-22.5235,-21.5657,-24.915,-23.8518,-23.201,-24.0725,-25.1219,-26.6981,-27.2872,-28.6512,-27.38,-27.8814,-32.1944,-29.1533,-28.2231,-24.7964,-26.4379,-28.7583,-24.4286,-21.5372,-15.1191,-13.7221,-19.7432,-22.4449,-27.6703,-31.7825,-30.4043,-31.7182,-29.3614,-27.6736,-28.7204
4.12818,0.282661,-11.1049,-10.7515,-12.3096,-13.9174,-11.3344,-19.0538,-20.3735,-20.6573,-22.1151,-22.8446,-22.7669,-22.9739,-21.3752,-21.6484,-23.9443,-24.5486,-25.9429,-23.6796,-25.0572,-26.5388,-24.869,-24.4706,-22.5166,-23.8371,-22.7259,-20.7701,-16.3959,-10.045,-9.82767,-16.4148,-21.2658,-23.7564,-27.1998,-27.2359,-28.2993,-27.3113,-24.6267,-25.6945
-1.43925,-7.89849,-13.4012,-12.2525,-13.6789,-14.4255,-13.3007,-20.6384,-21.1998,-18.4984,-21.5185,-25.4419,-23.0801,-21.4048,-20.1869,-22.6033,-24.4246,-26.8326,-27.7192,-23.8864,-24.733,-25.5972,-22.9395,-23.4538,-21.1394,-21.7618,-21.7116,-19.8367,-15.2038,-10.5859,-11.2346,-16.0943,-22.4275,-25.8906,-27.2563,-27.5956,-28.7908,-28.4854,-25.9306,-28.5634
-17.54,-17.6224,-19.9485,-22.5282,-24.8584,-22.5383,-21.928,-24.8525,-25.3186,-21.6682,-24.4199,-27.0694,-23.9682,-24.1106,-25.8662,-28.3746,-29.0839,-32.7788,-33.9762,-28.4667,-29.5366,-30.3558,-27.3356,-24.9608,-25.2831,-26.2432,-26.4664,-23.0305,-19.5754,-16.0265,-16.2073,-20.6409,-25.9381,-30.4791,-32.9604,-33.6556,-34.4647,-33.8757,-31.3505,-34.5244
-9.11956,-5.38857,-9.5757,-21.9277,-15.7973,-14.3361,-18.2333,-17.0451,-18.6464,-14.695,-15.4331,-16.9599,-13.1727,-15.1511,-17.3682,-20.9222,-22.1212,-22.611,-24.885,-21.9188,-22.3032,-21.6054,-18.9089,-15.1141,-17.4287,-19.6697,-19.1145,-15.2901,-12.7794,-6.13822,-7.25859,-13.976,-18.4721,-22.1924,-27.043,-28.1399,-28.7006,-27.3394,-24.7735,-28.1167
0.260676,-0.91742,-5.78916,-14.6247,-14.1675,-8.85995,-12.1911,-14.9577,-14.9396,-14.3623,-14.9245,-16.6798,-13.7258,-15.8426,-17.1279,-20.2585,-21.0375,-20.4281,-22.2174,-21.5947,-21.374,-21.591,-19.7464,-16.4001,-18.247,-19.5507,-18.8549,-16.1677,-13.3969,-5.88916,-6.25226,-13.3161,-18.7529,-21.8548,-24.7802,-25.6237,-26.5253,-26.3184,-23.4211,-26.487
1.99248,2.44683,-5.30789,-10.585,-13.0537,-8.77017,-10.093,-16.0446,-14.6509,-17.2609,-19.326,-18.5629,-20.5766,-20.3673,-22.8022,-24.0908,-23.2611,-23.0969,-24.2711,-25.1054,-25.8198,-27.6962,-29.6477,-27.2724,-27.7175,-25.0345,-24.4304,-23.912,-19.9527,-13.0426,-12.4898,-19.3538,-25.4939,-26.3567,-27.823,-28.1021,-28.5948,-28.2154,-24.764,-28.0374
-2.61954,-1.60139,-6.31071,-11.8139,-14.3492,-16.0776,-14.7724,-20.7083,-21.9576,-22.7804,-24.0235,-22.736,-24.3213,-25.4531,-27.6713,-26.8524,-27.4126,-30.4171,-31.2322,-31.2687,-33.509,-32.5944,-34.9382,-32.1695,-33.9844,-32.3173,-32.302,-31.1263,-29.646,-23.7494,-23.0777,-29.6913,-34.4421,-34.6217,-34.3907,-34.733,-35.0527,-34.4944,-31.5602,-35.0903
6.02873,4.98198,-4.58674,-10.3884,-12.693,-14.271,-14.8536,-19.8797,-22.6206,-20.5234,-21.6756,-22.5633,-22.2894,-23.3604,-23.5505,-21.8156,-23.2036,-27.5396,-28.8416,-29.478,-30.7143,-27.6239,-28.2093,-27.6467,-29.4446,-28.7428,-28.3065,-26.2562,-24.3595,-19.1451,-18.3377,-25.9784,-28.6529,-30.9655,-30.3366,-30.6944,-31.4358,-29.9129,-28.1373,-31.6124
9.47437,6.47744,-7.88641,-10.5831,-12.7859,-11.6704,-17.4005,-20.1815,-19.1192,-18.7826,-18.9743,-21.3617,-20.5813,-21.354,-21.3539,-21.7781,-24.714,-25.0234,-25.9815,-26.6449,-26.2318,-26.4002,-26.2992,-25.7356,-29.0612,-27.3696,-25.3382,-24.5524,-22.3516,-16.9571,-16.6245,-22.2688,-26.3639,-28.5878,-28.7936,-28.8522,-28.8801,-27.2802,-25.0949,-28.6582
7.45948,4.00053,-12.7162,-7.94191,-11.9868,-11.3101,-17.0943,-19.3549,-19.6118,-19.1276,-19.6409,-25.7039,-22.2278,-23.3861,-24.5167,-23.9287,-26.476,-24.714,-27.4682,-27.9585,-27.6798,-29.5341,-26.4842,-27.3658,-29.6256,-28.78,-26.8344,-27.2793,-24.5183,-19.809,-18.8776,-23.5547,-28.3422,-30.5902,-30.6909,-30.3831,-29.7305,-28.6904,-26.0474,-30.182
-1.23465,-4.4583,-13.6355,-12.4178,-15.8428,-18.4426,-21.2379,-23.7465,-25.906,-24.4593,-25.6429,-33.2839,-28.7381,-31.9706,-31.959,-28.7306,-30.8631,-28.9619,-32.0708,-34.8081,-35.1408,-35.1921,-32.2926,-35.6706,-35.274,-35.3678,-33.8971,-33.9374,-31.726,-28.3506,-27.1769,-31.3385,-35.7634,-36.7448,-37.306,-36.6729,-35.0702,-34.0407,-32.0388,-36.0134
4.77963,-1.55161,-12.5746,-8.71804,-11.432,-14.9315,-17.2307,-23.5823,-21.7798,-17.2769,-22.3468,-25.4101,-26.3123,-26.6596,-28.3436,-24.9293,-31.3256,-26.4348,-26.4746,-29.5782,-30.2091,-30.1761,-30.6496,-33.0291,-31.6154,-31.0563,-29.9398,-27.9015,-26.4302,-21.4721,-20.7793,-27.3615,-32.3278,-30.7078,-33.9641,-32.1219,-31.3316,-29.7985,-27.9843,-30.8319
6.10397,0.684164,-11.2306,-9.70883,-10.3859,-13.0376,-14.9322,-18.8079,-16.7959,-16.4879,-20.7088,-19.1241,-21.5498,-22.1144,-24.2875,-23.6686,-26.9265,-23.9805,-25.3187,-28.4769,-27.7912,-27.1936,-28.1052,-29.5906,-28.0721,-28.3083,-25.2717,-25.6367,-23.6724,-17.9285,-17.1335,-23.6647,-28.8581,-28.3039,-29.9198,-29.3306,-29.5475,-28.1449,-25.5369,-28.8994
0.923438,-4.07115,-12.3164,-15.7248,-14.5329,-16.9391,-17.6104,-18.2539,-18.2116,-22.5583,-24.0534,-18.1726,-22.041,-22.9328,-24.3901,-24.0783,-27.5407,-27.4354,-26.914,-29.4023,-29.2024,-28.0105,-30.6793,-29.3416,-28.8521,-29.4436,-27.6748,-26.5438,-24.3443,-19.5755,-19.0604,-24.5833,-29.4926,-30.9207,-30.2845,-30.391,-30.4186,-29.2669,-26.5783,-29.9353
-9.14513,-16.1495,-19.4811,-24.4089,-22.3357,-23.5991,-23.3984,-26.3444,-28.7256,-29.7904,-31.5067,-25.3536,-28.4523,-29.0525,-31.5966,-28.972,-32.9613,-35.8997,-35.6054,-35.3684,-35.1182,-35.3171,-37.222,-35.6109,-34.7514,-37.3381,-36.2544,-32.4672,-29.6854,-26.3969,-25.9557,-31.2588,-35.8558,-37.7977,-36.4511,-37.6652,-36.9806,-35.4027,-33.6379,-36.0659
-4.18186,-11.6777,-20.3619,-18.8677,-20.1308,-21.1038,-19.6566,-24.317,-20.612,-22.7897,-28.2766,-24.5169,-28.6076,-29.9271,-32.1947,-34.1364,-31.3419,-31.6691,-31.1308,-28.298,-29.6735,-30.2098,-31.1047,-31.4716,-30.1806,-33.5451,-32.0585,-30.6151,-26.8911,-23.5865,-24.7603,-29.4759,-31.7148,-32.944,-32.1265,-32.4599,-32.8286,-29.9406,-27.4661,-31.5025
-0.352598,-4.94941,-12.0632,-12.8494,-14.4295,-13.5409,-18.2692,-22.7213,-20.3564,-21.0781,-22.689,-21.3317,-22.2068,-27.5963,-26.7575,-26.6457,-25.8998,-29.192,-29.0829,-26.9602,-28.3937,-29.7938,-29.8317,-27.7655,-28.7602,-30.0126,-29.7472,-27.0737,-22.3647,-19.3032,-20.4081,-26.5933,-29.0893,-30.5348,-29.4648,-29.1438,-29.2581,-26.9096,-25.2084,-28.7485
-1.59469,-3.80043,-12.1068,-14.9843,-16.1714,-12.8572,-19.8734,-25.8075,-25.4353,-22.5051,-24.7243,-23.8751,-22.397,-27.5591,-26.6583,-27.1964,-26.5326,-31.365,-30.3316,-28.9544,-31.622,-31.0936,-32.1803,-29.6447,-29.9971,-30.7316,-30.3397,-26.4818,-23.0018,-19.9888,-21.5262,-27.0749,-29.6219,-30.9007,-31.3601,-31.0704,-30.8882,-29.6614,-28.1319,-30.3923
-10.3757,-12.1306,-18.4044,-24.5344,-23.9826,-20.2065,-26.4481,-30.8695,-30.5415,-29.0104,-32.1442,-31.9605,-33.1057,-36.0515,-34.3262,-34.9648,-34.7254,-38.3256,-37.2163,-35.9014,-38.2786,-37.7247,-38.9699,-34.8697,-35.7413,-35.7036,-35.3082,-32.5525,-30.6215,-25.4988,-28.0621,-34.805,-35.7778,-37.3722,-37.716,-38.6876,-37.6412,-37.6409,-34.2542,-36.2998
-3.41032,-5.42248,-10.8558,-17.2536,-18.2706,-20.5672,-25.3734,-24.7954,-27.3502,-26.7176,-27.2724,-27.2999,-28.3129,-29.7422,-31.6115,-31.1006,-31.5586,-34.0068,-33.9078,-30.9899,-32.9398,-33.3641,-32.2686,-29.6692,-30.8549,-29.9866,-31.3055,-32.3781,-29.1511,-20.5979,-24.5436,-30.336,-31.2336,-33.3909,-34.6693,-33.7209,-32.0592,-31.9852,-27.2629,-30.649
-0.013249,-6.9023,-9.799,-13.8494,-14.1494,-16.393,-20.4323,-20.0197,-20.195,-23.7453,-25.1977,-24.3787,-24.3167,-25.1098,-26.8862,-29.0603,-27.106,-31.5919,-31.6507,-28.4664,-30.5181,-29.5137,-28.4265,-27.8759,-27.7272,-27.5967,-28.961,-28.8621,-25.2541,-20.1697,-21.5469,-26.3601,-29.5015,-30.5002,-31.1888,-30.1041,-28.9473,-27.8102,-24.5563,-28.2749
-0.113904,-11.5424,-13.8712,-16.5924,-16.9081,-18.053,-20.1772,-18.5987,-18.1785,-24.8603,-24.4063,-25.3086,-27.3408,-27.1217,-28.9784,-29.928,-28.3035,-32.604,-31.2344,-30.4061,-30.366,-30.8727,-31.8929,-31.0821,-28.8621,-29.4619,-29.6526,-28.6736,-26.2099,-23.0995,-21.7633,-26.5786,-31.6652,-32.4662,-32.166,-30.5165,-30.0401,-28.63,-25.5259,-28.8701
-7.33189,-14.964,-18.004,-18.4324,-19.9986,-22.8013,-25.8956,-24.9624,-25.5038,-29.0876,-28.2873,-31.5655,-32.0012,-32.0924,-36.1611,-35.4869,-37.0662,-38.8855,-35.89,-35.4436,-34.8685,-36.571,-40.5444,-38.6458,-35.1754,-38.0003,-35.9994,-35.0339,-34.4272,-31.5998,-28.8283,-32.9711,-38.0812,-39.4622,-37.6014,-37.3629,-36.6147,-35.6143,-32.6501,-33.9254
-3.78662,-12.9878,-9.59742,-9.93606,-12.7243,-12.5862,-16.9806,-25.5457,-27.8968,-22.0945,-20.8886,-26.0448,-24.9999,-25.7222,-30.1067,-31.5169,-34.246,-33.7894,-28.9606,-30.1854,-31.353,-30.8384,-33.0575,-32.7591,-30.8835,-33.5366,-32.4359,-31.8375,-29.2427,-25.7996,-25.544,-28.4527,-31.5053,-32.2608,-32.1442,-33.5501,-32.5816,-31.7832,-28.2509,-29.4526
1.81966,-9.62712,-11.8538,-12.413,-12.6368,-10.5217,-15.4713,-24.0877,-23.5358,-20.8787,-19.0303,-21.6968,-23.5272,-23.6602,-28.3096,-28.4948,-27.7474,-32.0557,-27.4421,-27.7284,-30.7708,-28.0446,-28.4394,-29.3531,-28.3987,-29.7143,-28.7585,-28.8378,-26.2786,-22.2441,-21.6111,-26.2037,-29.2001,-30.4279,-30.6447,-29.8375,-28.8635,-28.9128,-24.6297,-26.1726
-0.520489,-11.1445,-12.7496,-13.8034,-13.7323,-11.9474,-17.765,-21.6351,-21.3528,-21.563,-22.2859,-22.0211,-24.9045,-25.432,-30.8213,-26.6138,-27.1764,-33.7597,-29.7946,-28.5925,-31.3183,-29.4197,-29.2753,-29.7847,-29.0832,-29.8627,-29.2022,-28.026,-27.3767,-21.1944,-19.4746,-27.5701,-31.7896,-31.9881,-32.9094,-30.6437,-28.494,-29.4987,-26.5407,-28.8318
-7.41509,-12.6224,-13.3395,-15.5857,-16.8056,-17.4717,-22.8966,-24.3322,-25.8082,-28.2282,-27.8401,-27.3234,-30.8793,-32.886,-36.7412,-32.2841,-33.7131,-37.4162,-35.4527,-35.0006,-35.9418,-36.0258,-36.5914,-36.7651,-35.5481,-35.4534,-36.2305,-33.7583,-34.9577,-26.2221,-24.5686,-33.4107,-38.1704,-37.1467,-38.5159,-37.046,-35.0514,-35.536,-33.5294,-36.4743
-0.579614,-6.66343,-7.25475,-13.2514,-15.6852,-17.7428,-17.5003,-20.959,-27.3015,-26.9847,-22.1859,-19.5192,-26.2723,-25.4327,-29.4155,-29.565,-27.0172,-28.9727,-30.1875,-32.1401,-31.9683,-33.4428,-33.2623,-32.3018,-30.1433,-30.2311,-31.7342,-29.3932,-28.257,-23.5949,-22.7547,-26.7785,-32.4395,-32.1656,-32.7578,-32.7203,-31.5774,-29.7903,-26.4324,-30.5618
1.25448,-6.09453,-7.26114,-10.7696,-11.9257,-15.0222,-15.4132,-18.4117,-21.4011,-21.7379,-21.125,-20.1847,-23.1551,-22.7724,-23.7842,-23.9126,-27.2318,-26.0711,-26.2869,-28.4887,-27.9985,-28.547,-29.0039,-29.7475,-28.5037,-27.5432,-27.1489,-26.846,-24.8432,-20.4285,-18.1152,-25.0443,-28.9447,-29.7824,-29.7751,-29.4303,-29.763,-27.5554,-24.5083,-28.3127
-4.91649,-11.1422,-10.6769,-15.9488,-15.8453,-17.9729,-16.4472,-17.7908,-19.5623,-20.9814,-22.0577,-25.3162,-27.1857,-24.9891,-23.758,-22.774,-25.8971,-27.4952,-26.9921,-27.9882,-27.9413,-29.5152,-29.8426,-31.4488,-29.0364,-28.1622,-26.7418,-27.4801,-25.8491,-19.2652,-15.5764,-25.2404,-28.7054,-30.8344,-31.0424,-30.6377,-31.0469,-28.7458,-26.1722,-29.4546
-13.4371,-19.0462,-20.3171,-25.4694,-24.037,-21.6598,-21.5112,-22.2505,-27.0499,-27.7797,-26.856,-31.6958,-35.778,-30.6872,-30.6061,-27.7975,-29.041,-32.7633,-33.0379,-32.972,-34.5114,-34.9996,-35.0829,-36.4923,-34.9569,-36.1664,-33.739,-33.1331,-32.0377,-24.1222,-20.7942,-29.6869,-34.4963,-36.0745,-37.3184,-36.6044,-35.9655,-35.1514,-32.2958,-35.6291
-5.65573,-7.86489,-11.8225,-10.3353,-16.276,-14.9139,-16.8671,-23.8132,-23.858,-19.3225,-17.6773,-24.2045,-27.1746,-29.2689,-28.04,-28.2434,-30.4352,-32.7191,-28.5221,-29.3258,-31.3256,-27.6772,-28.9663,-28.3768,-31.2103,-31.4283,-30.2996,-29.5526,-25.0945,-19.3626,-18.6058,-25.0999,-29.8211,-30.2616,-31.3269,-33.0485,-32.1098,-30.6903,-27.5093,-30.584
1.30397,-1.47647,-1.98028,2.99974,-7.38938,-12.5895,-15.0536,-17.7472,-17.6238,-18.1064,-18.3073,-18.9599,-20.9801,-23.3993,-22.9421,-24.4842,-26.5663,-26.8773,-26.6583,-27.336,-27.7217,-25.6991,-25.4418,-25.2695,-27.4888,-26.4122,-25.5355,-24.9246,-22.6113,-17.5278,-15.2189,-21.2622,-25.7899,-27.3915,-29.3742,-30.5983,-30.0793,-27.5007,-24.3873,-27.9335
-0.681575,-2.91795,0.247919,6.08347,-1.52039,-8.52827,-8.88059,-12.0839,-12.61,-16.7959,-20.5958,-17.0954,-19.0961,-21.6771,-21.5955,-24.7012,-23.2905,-21.1146,-23.6299,-26.1228,-25.6808,-26.3946,-27.1514,-25.8043,-27.6317,-25.0272,-26.5257,-24.2995,-24.321,-19.2895,-15.8722,-21.767,-24.2669,-27.0507,-30.3304,-30.4861,-29.9194,-27.7168,-25.7298,-29.5774
-8.73106,-7.89833,-0.650322,4.00589,-1.74319,-8.70086,-9.61075,-12.7723,-14.104,-18.0171,-21.3513,-20.0344,-21.5616,-23.6341,-24.16,-25.508,-24.6636,-23.3299,-25.221,-28.5165,-28.6662,-29.7352,-31.811,-30.4149,-32.0783,-29.92,-31.8803,-29.7492,-29.0848,-23.8832,-21.0745,-27.5799,-29.2047,-33.096,-34.5165,-34.5811,-34.2868,-32.7508,-31.9014,-35.6742
0.739136,-2.73868,12.9042,19.9251,9.45692,-3.77961,-3.44958,-10.0692,-12.0505,-14.4872,-18.4279,-17.8714,-19.2022,-18.8732,-20.5583,-20.4844,-21.0411,-22.0565,-22.8701,-24.7735,-23.7608,-16.8737,-15.7346,-22.0316,-27.8614,-29.8205,-28.0461,-27.1116,-22.5663,-16.2413,-15.0628,-21.4703,-25.7292,-28.6491,-30.8577,-31.27,-31.0436,-28.1458,-26.6062,-31.2873
7.34375,3.6442,19.0253,26.3843,18.8791,5.25614,1.87396,-3.91896,-5.50722,-11.1857,-17.6569,-17.5177,-19.3308,-20.0474,-18.793,-16.1155,-19.3189,-19.0689,-21.5782,-19.0285,-15.9204,-7.10054,-5.30395,-13.4108,-23.2123,-25.0192,-24.5153,-20.8604,-17.39,-12.0103,-11.9509,-16.1477,-20.354,-24.1684,-28.0467,-28.7926,-29.0124,-26.2021,-24.7308,-27.8516
9.53855,6.28617,16.5609,23.0226,17.8767,4.69559,-0.880947,-4.99056,-6.22247,-11.1561,-12.9626,-15.079,-17.1985,-18.3127,-17.5868,-16.9004,-19.6831,-18.0213,-21.7419,-17.9376,-17.0288,-9.19117,-7.15823,-14.8847,-22.8033,-22.4639,-23.571,-20.2417,-18.2382,-12.8384,-14.0724,-18.2973,-22.1697,-25.2525,-28.8345,-29.6915,-30.4007,-28.0779,-26.0544,-28.4793
3.20601,-0.514435,4.32773,7.17228,5.42871,-2.37852,-7.48716,-10.4596,-12.3325,-13.8215,-13.9422,-16.8809,-19.2884,-18.962,-19.7334,-21.6303,-23.0902,-21.4718,-25.0969,-22.1524,-24.0399,-23.6319,-22.1966,-23.8164,-27.3353,-25.9852,-26.4648,-25.1493,-26.0372,-19.8113,-20.5172,-27.6855,-30.4445,-31.176,-34.0195,-34.9225,-35.9401,-33.9617,-31.3999,-34.7936
-0.0615099,-0.674521,10.4604,12.7525,8.341,0.68325,-3.96469,-7.25668,-10.9627,-11.1923,-11.4501,-15.7319,-16.1112,-16.1349,-17.274,-17.2705,-18.6745,-20.2755,-19.9887,-21.1495,-20.5795,-16.1354,-14.5877,-17.9314,-23.6068,-23.1225,-20.9723,-18.1967,-17.6655,-14.7214,-13.4046,-17.6096,-23.9513,-25.7183,-29.088,-30.089,-30.8863,-29.6789,-26.8504,-31.2379
6.52881,5.7288,13.699,15.3954,8.30759,0.817415,-5.86372,-6.89289,-12.0548,-10.393,-13.072,-15.0329,-12.0213,-16.7609,-19.1048,-17.1237,-16.6836,-18.4248,-18.3364,-20.2911,-16.024,-8.34081,-8.4751,-14.9451,-20.6062,-21.8089,-17.9279,-14.8139,-13.8836,-10.1216,-9.87882,-12.2609,-17.7636,-19.6446,-24.6692,-28.0436,-28.1975,-27.234,-23.5989,-27.2083
7.682,8.8293,15.7276,18.1869,9.47201,-1.00277,-4.10957,-5.43623,-8.65533,-11.3388,-15.5225,-14.5576,-13.809,-18.2204,-19.8949,-18.4692,-19.9292,-18.7041,-18.9832,-20.5719,-16.2077,-11.1314,-11.4716,-18.2936,-21.0855,-21.8029,-19.1836,-16.7888,-16.5679,-12.2153,-11.3507,-15.1222,-18.4461,-21.0452,-26.7785,-29.7721,-30.3025,-27.4772,-24.2961,-27.7971
6.24043,7.00481,13.0053,14.7377,7.80788,-0.381419,-2.02496,-6.55328,-10.5673,-14.7583,-17.9378,-16.4131,-17.6936,-20.6614,-21.8984,-20.9387,-23.3116,-24.5271,-23.5363,-25.7985,-21.7398,-19.4197,-18.3334,-23.7375,-25.3698,-26.0941,-27.5475,-23.9876,-23.3217,-18.2309,-16.6841,-22.153,-25.418,-28.7656,-34.588,-36.247,-35.8404,-33.094,-30.4525,-33.7225
8.32092,7.93149,21.1822,24.4579,12.753,8.27699,6.43544,-2.16026,-6.34869,-11.288,-14.4547,-12.8258,-16.82,-18.1074,-18.181,-13.275,-16.1005,-20.7073,-22.4121,-21.3589,-14.6677,-7.05995,-5.40509,-13.4388,-22.1772,-22.567,-24.0675,-20.1317,-19.6242,-12.6427,-11.7836,-16.309,-20.8235,-23.3745,-30.195,-32.2162,-31.6654,-30.1675,-26.8252,-28.7692
8.05026,9.49082,24.0639,27.942,19.0886,12.4272,7.83415,1.38659,-1.94424,-14.9322,-15.4728,-15.3905,-18.4609,-19.8322,-15.3977,-8.52884,-13.4579,-18.8594,-19.1952,-16.7948,-9.46449,-0.431716,1.40202,-7.23085,-20.3076,-22.6506,-23.4844,-19.4004,-16.838,-12.3832,-10.56,-13.8409,-18.6774,-21.1449,-27.3196,-28.7092,-29.1575,-27.6091,-24.8318,-26.8615
6.61876,10.0427,21.8196,24.5674,18.9649,9.32059,4.71174,-1.97501,-4.67425,-14.7365,-16.8525,-17.5802,-17.4132,-20.7686,-19.0591,-11.7046,-17.2751,-23.3598,-20.8681,-19.1017,-12.8004,-4.49536,-2.55714,-10.9987,-21.5052,-25.5887,-28.7423,-24.0223,-17.7333,-14.9353,-13.9665,-14.5742,-19.9534,-24.7268,-28.8101,-29.4306,-30.543,-28.7768,-26.9817,-29.0418
5.74263,8.56351,15.6474,16.6362,10.7199,-0.818071,-1.88355,-10.0768,-10.982,-15.8919,-18.5908,-19.3354,-19.9358,-24.4933,-26.6844,-23.3745,-25.5163,-30.7425,-28.8773,-26.6731,-24.0174,-20.7873,-17.2838,-24.6474,-29.9236,-33.6235,-35.9585,-33.3811,-25.5542,-22.4941,-21.7724,-22.5958,-28.2622,-31.9118,-35.485,-36.5639,-35.6321,-34.2428,-33.3602,-36.1879
7.49023,13.7586,16.5692,16.5155,6.05587,0.173419,-5.91097,-9.0645,-11.4994,-15.3826,-17.3631,-16.1485,-20.9224,-25.9404,-24.5006,-24.3519,-23.9047,-28.998,-26.3996,-23.7062,-21.3325,-21.2587,-20.326,-23.9255,-28.188,-27.923,-25.8692,-27.0313,-18.0994,-16.0963,-16.1704,-17.9444,-21.9212,-21.7714,-25.738,-29.7472,-28.2703,-27.035,-28.9104,-32.8408
3.56258,11.051,14.0178,15.7681,5.47664,0.768676,-2.52971,-12.8728,-13.4766,-16.8334,-17.437,-17.8134,-21.5644,-25.5459,-24.4232,-22.7897,-23.1227,-25.683,-26.2503,-22.6645,-18.857,-15.8648,-14.8832,-20.1247,-25.974,-25.7694,-23.6518,-23.6296,-15.5942,-12.6161,-12.9219,-15.4956,-19.3287,-19.9283,-23.2689,-26.1572,-26.0246,-24.1135,-25.3016,-28.7688
-2.70142,2.46924,8.45825,10.451,5.10037,0.438519,-1.79415,-9.58642,-9.77231,-12.6813,-14.2718,-17.1451,-17.8921,-18.1463,-18.3663,-19.1162,-19.7402,-22.6076,-23.6366,-23.9363,-21.9836,-18.8704,-17.3876,-22.2389,-25.1792,-26.8174,-26.297,-24.3203,-18.5191,-14.3673,-14.2406,-17.8748,-22.4489,-24.0131,-27.3369,-27.827,-29.1788,-26.4651,-25.5472,-28.9743
-9.69772,-4.76608,2.64698,6.70641,2.62314,-3.26764,-4.61025,-9.46636,-11.0089,-13.6498,-15.3091,-17.4629,-18.4701,-19.1046,-19.4641,-20.4809,-21.5006,-23.3054,-24.3039,-26.0863,-26.1451,-26.8585,-24.8758,-27.5303,-27.5594,-29.2348,-29.8784,-28.444,-24.7304,-21.533,-21.645,-24.1311,-29.7939,-32.6995,-34.3718,-34.8392,-34.9694,-33.2571,-31.5363,-34.6837
