f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39
10.6561,6.58515,-2.15659,-8.48623,-9.11379,-13.4187,-13.6129,-17.2973,-17.4755,-18.2958,-22.2057,-23.2292,-24.8766,-25.4873,-27.4066,-27.2556,-27.9447,-26.1184,-27.57,-28.5223,-30.0891,-31.1075,-30.6972,-30.6654,-27.1688,-29.3023,-29.5387,-28.5619,-25.6569,-21.3097,-21.1516,-27.8094,-29.699,-31.1901,-30.042,-30.2755,-28.6769,-27.7562,-23.8792,-28.2862
3.06655,3.95629,2.13656,-4.01562,-6.851,-10.2704,-11.7435,-14.587,-14.1485,-15.1574,-17.9738,-20.0556,-22.4241,-20.8693,-20.1547,-21.334,-23.9247,-23.9744,-25.2526,-26.9399,-28.0211,-27.9899,-30.8263,-29.0964,-27.5263,-29.9794,-29.2768,-27.4989,-24.9698,-21.7809,-23.086,-28.4078,-29.9327,-31.544,-29.394,-30.781,-31.4719,-29.2121,-25.7763,-27.685
0.264058,0.873273,-0.911879,-5.6004,-9.17146,-11.4317,-12.7096,-15.7969,-15.9276,-17.2755,-18.8502,-20.7218,-22.5579,-22.1834,-21.9227,-22.832,-25.4684,-25.83,-26.4909,-28.291,-30.1596,-29.6105,-31.7448,-31.6448,-31.7323,-33.2098,-32.5017,-30.927,-30.5326,-28.824,-30.1966,-33.1062,-35.098,-37.2674,-34.5846,-35.4631,-36.1468,-34.94,-32.3001,-32.915
8.13216,3.56813,-2.37958,-4.13334,-10.3656,-8.98104,-11.1513,-13.3012,-15.1193,-16.8362,-18.5419,-19.8333,-20.3008,-21.1935,-22.2491,-24.2943,-25.1764,-25.9433,-25.6599,-27.1451,-29.9636,-28.1567,-27.8645,-28.53,-30.7959,-30.9853,-29.7425,-28.7507,-29.8485,-24.064,-24.4241,-28.8732,-31.3615,-33.038,-33.709,-32.9057,-32.2657,-30.4969,-27.124,-29.9125
11.8987,5.57115,-1.73505,-6.28553,-13.2566,-12.712,-13.0653,-16.2245,-18.6512,-19.1351,-19.0038,-21.8687,-23.4382,-23.5809,-23.419,-26.2901,-27.444,-26.5899,-25.7421,-26.3304,-29.2175,-29.6639,-27.9284,-28.011,-28.8946,-28.0776,-28.2205,-26.3686,-26.2182,-19.6756,-20.8503,-26.7608,-28.5924,-30.6036,-32.0464,-30.7214,-29.6013,-27.1842,-24.0828,-27.3243
8.78455,2.15282,-6.18437,-14.1948,-16.0118,-17.253,-15.4676,-17.0386,-20.0445,-23.2441,-20.2015,-21.4617,-24.7847,-25.5423,-27.0468,-25.202,-28.3099,-28.1854,-26.4577,-27.2297,-28.3657,-30.5872,-27.8265,-29.1484,-30.3247,-28.1656,-29.5357,-27.6531,-26.18,-20.2142,-21.2457,-27.4154,-28.5908,-30.6263,-31.8187,-31.2645,-31.1427,-28.6559,-25.9847,-29.0245
0.57354,-3.76639,-12.6881,-19.3883,-21.085,-22.9047,-23.3348,-23.0609,-23.4589,-27.3357,-25.5102,-25.0601,-29.3382,-32.1788,-34.6985,-30.758,-34.0885,-36.3049,-34.0449,-33.7994,-32.9819,-34.453,-33.9939,-34.4418,-37.5348,-35.7035,-36.0373,-33.6012,-31.1782,-26.9709,-28.3715,-33.3186,-35.4019,-35.268,-36.1048,-37.2547,-37.617,-35.9711,-32.5672,-35.8338
11.7067,7.3858,-5.33337,-14.6071,-19.175,-18.3759,-20.9202,-17.5661,-16.8226,-22.0268,-22.2879,-20.4343,-26.8772,-31.7492,-30.6803,-27.0466,-27.7284,-33.0409,-29.5176,-27.0191,-27.604,-28.5928,-34.804,-31.8222,-30.8632,-31.4517,-30.7749,-29.6859,-25.5065,-20.8624,-20.8608,-28.1154,-31.2742,-32.2176,-31.8426,-32.3334,-31.2693,-29.339,-26.726,-31.027
14.3906,7.76192,-4.98687,-9.4909,-18.8185,-18.5657,-17.7485,-12.8109,-16.5483,-20.1796,-19.9582,-17.5631,-23.3494,-28.5934,-28.0572,-25.8966,-26.295,-27.3289,-25.2572,-26.8552,-25.0039,-25.6253,-30.5698,-29.3803,-27.8742,-28.1061,-29.0411,-29.1377,-23.3593,-19.372,-18.1528,-25.3189,-28.5034,-28.3739,-29.1596,-29.7021,-28.1882,-26.4226,-24.6371,-27.6736
10.6053,2.30979,-11.1025,-12.3491,-19.8671,-22.4424,-20.4748,-16.6562,-20.8307,-19.4483,-22.5511,-22.7362,-23.3922,-29.5037,-31.8007,-31.1122,-28.4106,-26.5125,-27.2933,-28.4814,-26.0833,-28.2701,-30.4165,-30.5692,-29.7391,-28.5681,-30.2866,-29.8627,-25.1528,-24.3739,-21.4593,-25.9105,-28.8395,-29.668,-30.6035,-30.4146,-29.1352,-27.3115,-26.271,-29.3144
0.41662,-4.69507,-13.7247,-18.0762,-23.7,-25.6881,-27.9088,-28.1024,-28.0521,-25.7155,-28.6652,-30.8364,-30.1467,-35.0783,-33.202,-35.6171,-34.537,-32.2179,-33.5564,-33.28,-34.4504,-37.4917,-35.9907,-36.1978,-36.0108,-35.1536,-36.2465,-34.538,-30.962,-28.1956,-26.8932,-32.0134,-34.6637,-36.2584,-36.1842,-35.9356,-35.6049,-34.0548,-32.8975,-36.2893
0.847225,-4.88051,-8.4813,-13.4571,-19.6987,-18.196,-21.1614,-25.0147,-20.5876,-26.2513,-25.5954,-23.5384,-31.5153,-32.9212,-26.2513,-26.766,-30.9944,-30.7874,-32.7679,-29.1215,-29.7148,-30.2409,-31.7158,-33.5086,-32.3365,-31.7415,-30.1098,-28.7736,-25.9484,-18.8276,-19.6848,-27.0721,-28.9546,-32.4734,-32.1715,-32.7001,-31.9583,-30.2483,-26.7524,-29.3124
10.362,3.00658,-4.05562,-9.25649,-17.7217,-14.6156,-19.0067,-22.7572,-19.1967,-21.1992,-25.323,-21.4287,-27.2202,-29.8433,-26.0238,-25.268,-28.5604,-28.7746,-28.4555,-27.8257,-27.7977,-29.3522,-27.4961,-29.007,-28.0644,-27.2399,-26.4346,-25.3057,-23.3992,-16.8881,-17.9671,-24.6779,-27.3088,-29.4716,-29.6396,-29.8268,-29.0728,-27.0944,-23.5448,-27.1047
12.7463,7.72315,-1.98937,-6.61378,-11.5084,-11.4304,-17.1583,-22.1021,-21.1878,-18.6575,-24.3811,-21.2663,-21.5061,-23.7035,-24.0346,-24.5371,-27.1798,-26.2628,-25.7863,-28.6548,-28.0984,-29.5589,-27.7563,-27.5456,-28.2351,-27.3889,-26.0505,-26.2476,-25.5138,-18.9348,-19.0034,-26.0333,-29.9088,-30.7478,-30.6833,-30.1079,-29.4803,-28.4891,-25.0648,-28.7441
6.40638,2.91872,-5.58598,-9.24287,-11.3891,-13.5888,-19.1867,-22.7782,-21.3922,-21.0964,-24.0967,-23.2063,-22.597,-24.4181,-25.722,-26.5785,-29.7796,-28.9845,-28.5639,-31.1681,-31.136,-32.2212,-32.6285,-32.0973,-34.31,-33.6284,-31.3666,-32.534,-33.1123,-26.9679,-25.4098,-32.2676,-36.5077,-36.895,-36.3702,-35.7681,-35.8505,-34.6359,-31.9613,-35.0203
3.44779,1.38226,-3.82586,-6.1297,-7.8447,-11.2055,-18.1814,-17.368,-15.7994,-19.3627,-20.5877,-20.3925,-21.383,-22.9741,-25.8461,-25.9239,-28.9063,-30.3146,-30.3483,-27.3721,-29.9554,-30.5649,-29.5713,-31.18,-30.477,-29.8282,-28.4734,-28.4384,-27.9271,-24.321,-23.407,-28.9389,-32.0649,-32.0688,-31.9414,-30.7655,-30.9989,-29.2546,-27.7401,-32.0374
5.92118,3.45801,-0.00214026,-4.04651,-7.33084,-11.0843,-17.5571,-18.3532,-15.8048,-21.0134,-23.704,-23.0384,-24.8265,-25.3207,-28.049,-26.3957,-26.2483,-27.9976,-30.5087,-28.1394,-29.5563,-29.6414,-27.6918,-29.4028,-28.8484,-28.8094,-26.9444,-27.273,-24.2006,-20.2285,-20.5532,-26.2621,-29.4084,-29.8172,-30.0614,-28.9102,-29.0183,-26.7449,-24.9584,-29.898
3.14083,1.94109,-0.659585,-3.33223,-11.5695,-15.5632,-17.2562,-20.3209,-15.8927,-20.0029,-25.6915,-22.6813,-22.8364,-22.8744,-26.9441,-25.6572,-24.8778,-26.8087,-29.4,-28.8287,-30.6548,-28.5866,-29.2646,-29.6567,-29.6871,-30.4525,-29.0635,-27.7513,-24.4277,-20.42,-20.0725,-26.8289,-29.0658,-28.6602,-32.7494,-31.8853,-31.1116,-28.1092,-26.5777,-32.0038
-2.41126,-4.53143,-5.93466,-8.47794,-16.1213,-18.8085,-20.4509,-24.5754,-20.1884,-21.7346,-26.1006,-24.6796,-24.3962,-25.2098,-28.4554,-28.4715,-27.9055,-30.1686,-33.218,-32.9557,-33.8541,-33.5925,-35.3927,-33.8146,-34.454,-35.467,-34.1839,-32.0087,-30.3113,-26.6764,-25.8054,-31.6012,-33.8436,-32.8858,-38.3786,-37.802,-37.3418,-34.7745,-33.2179,-36.0387
6.58674,2.47376,-3.707,-6.52304,-11.9388,-14.552,-15.0543,-20.7145,-19.7747,-17.6305,-22.2318,-22.8162,-23.2034,-25.6065,-27.2567,-26.7039,-26.5234,-27.2484,-29.9349,-29.7577,-28.541,-30.1796,-31.9279,-31.0169,-30.7148,-32.1537,-31.6218,-28.6886,-27.5465,-24.8099,-23.8958,-27.1512,-31.7541,-31.3814,-31.8301,-31.9371,-32.4923,-30.5611,-28.6091,-30.6574
8.82711,1.91483,-4.11071,-4.64383,-10.1921,-15.7489,-14.3475,-18.2529,-17.5461,-16.8618,-22.0549,-24.3574,-25.4371,-24.13,-24.9849,-25.3797,-24.5924,-25.1985,-26.0544,-28.7205,-27.8075,-28.9232,-29.0602,-29.3234,-28.5,-28.4179,-28.3532,-26.9975,-25.5696,-20.1484,-20.7197,-25.8593,-28.754,-29.9873,-29.1639,-29.4177,-30.0375,-27.6362,-25.7189,-28.1987
3.83136,-3.19086,-5.33359,-7.04277,-11.9966,-15.5788,-13.8132,-15.3084,-18.2729,-19.2301,-20.5475,-25.6557,-26.9486,-22.8222,-24.1681,-24.5043,-23.7664,-27.3779,-27.9161,-28.5209,-30.4271,-32.4275,-29.4658,-31.0868,-30.7061,-29.5677,-29.5566,-27.878,-27.1584,-22.0048,-23.4712,-27.4499,-28.7624,-30.8674,-30.3127,-30.2904,-31.1292,-28.4476,-26.8523,-28.7606
-2.12914,-4.40968,-8.27441,-10.4164,-14.3741,-18.078,-16.8836,-17.4019,-20.778,-23.245,-23.5448,-27.4106,-28.111,-26.4325,-28.0719,-28.0791,-28.3486,-32.8019,-32.7503,-32.8169,-35.5198,-35.2209,-35.5161,-37.9303,-36.3058,-34.6596,-35.4534,-32.4716,-31.9455,-28.9287,-29.8504,-32.5516,-34.8271,-36.0764,-36.9552,-36.5859,-36.9893,-35.3926,-33.1951,-35.0958
7.32803,3.80733,-1.85235,-5.91711,-13.6998,-14.9626,-11.5828,-15.2675,-18.1719,-18.3183,-24.1598,-24.6316,-26.2932,-26.8621,-29.5254,-30.2951,-29.736,-30.0661,-28.692,-32.1887,-31.8669,-29.3699,-32.4616,-32.7762,-30.7215,-31.604,-30.9321,-27.9714,-27.4873,-21.5819,-22.8103,-28.3291,-32.0256,-33.075,-32.2181,-32.9928,-33.8596,-31.0237,-27.5587,-30.8881
8.31754,4.43054,-0.138806,-5.12259,-14.0087,-14.6089,-13.2306,-14.8464,-18.1729,-17.7509,-22.7347,-27.1992,-25.2175,-25.4985,-30.3131,-30.8618,-29.597,-29.7371,-29.5157,-31.1777,-30.4719,-29.8298,-28.3114,-28.1749,-27.9037,-28.9497,-27.2083,-26.8518,-25.025,-18.5885,-19.9641,-25.2227,-28.198,-29.5983,-29.2351,-30.164,-30.4635,-27.0792,-24.519,-28.4267
0.297349,0.0310729,-0.0742853,-6.66712,-18.4947,-21.5884,-21.7385,-17.8555,-17.2723,-17.9889,-26.1197,-31.507,-28.1634,-28.44,-30.1706,-30.8158,-34.5525,-33.2485,-33.9034,-32.1489,-29.8434,-29.8372,-28.7921,-28.649,-28.8928,-29.6848,-28.2875,-29.8514,-26.9594,-20.0557,-20.6605,-27.1702,-29.6859,-31.3082,-30.6672,-30.8325,-30.5411,-27.9419,-26.9304,-30.7092
-12.7182,-11.3204,-9.43886,-14.6534,-25.3781,-24.8962,-27.4638,-25.6209,-23.7999,-25.047,-34.8741,-38.557,-36.8543,-35.9981,-35.0291,-34.917,-39.8849,-37.4418,-40.1713,-38.4577,-36.1197,-33.765,-35.3454,-35.9585,-35.1365,-36.2509,-35.0723,-36.4206,-34.096,-27.6478,-27.5421,-34.9529,-36.6837,-37.5731,-37.7432,-36.102,-36.6619,-35.1546,-33.6817,-36.6965
-0.0591948,-6.6124,-4.3305,-9.17901,-16.5707,-15.6956,-21.7742,-21.4748,-20.7565,-21.8636,-28.1131,-27.539,-29.4494,-31.1923,-29.7044,-31.8658,-32.7962,-29.2951,-32.2551,-31.5987,-33.3071,-30.2169,-32.1988,-33.0013,-30.643,-30.971,-31.7851,-31.592,-28.3713,-23.3709,-23.6702,-29.313,-31.8522,-32.7519,-34.3182,-33.4872,-32.8664,-30.8103,-26.9532,-30.8449
8.53446,1.44217,-0.849949,-9.16136,-14.4027,-14.3415,-17.5132,-17.2643,-16.9324,-18.6866,-20.5486,-22.4278,-24.8943,-27.1589,-27.3159,-28.4836,-28.6723,-26.2128,-29.4709,-28.1782,-29.2955,-28.6659,-29.7698,-29.9626,-28.8464,-29.3909,-28.6017,-28.0091,-24.6544,-18.7214,-19.2118,-26.4279,-28.7832,-29.518,-31.156,-30.6375,-30.1635,-27.3876,-23.9994,-28.5708
9.45648,1.73,-4.0321,-12.7329,-15.1583,-14.4504,-17.6882,-18.716,-17.3029,-17.4975,-19.9585,-25.3505,-24.507,-25.3363,-28.6808,-30.2677,-30.0763,-28.345,-32.5263,-31.2657,-29.7319,-31.3055,-31.5315,-31.4923,-30.829,-31.1136,-30.0757,-29.2862,-25.8608,-19.0849,-19.1811,-27.0774,-29.6685,-30.1012,-32.0787,-31.2161,-30.4776,-28.3961,-24.8938,-29.3948
2.06674,-3.68541,-11.4353,-19.8011,-19.7569,-20.0101,-21.9333,-25.7276,-26.9041,-23.8486,-26.0313,-33.8759,-30.766,-30.4209,-36.4197,-36.4495,-36.4382,-35.9927,-38.217,-37.9998,-35.1046,-36.1023,-36.3244,-36.3432,-36.9629,-36.8859,-36.691,-35.6157,-31.9618,-25.1063,-24.685,-32.3946,-35.6438,-35.9734,-37.8844,-36.658,-36.6366,-34.6372,-31.5501,-35.241
7.91658,2.55964,-4.20789,-10.7772,-16.4095,-19.4856,-15.6081,-18.3001,-26.1863,-25.159,-26.8241,-31.0139,-29.5388,-29.8378,-31.811,-29.1905,-31.423,-31.1161,-28.7491,-29.7007,-33.2201,-31.1301,-32.1624,-31.2532,-31.4332,-30.6653,-29.0816,-29.113,-27.9445,-20.6709,-22.4894,-28.2156,-32.097,-33.6838,-32.1298,-32.3416,-32.9374,-30.6931,-27.1326,-31.012
10.3524,2.81699,-2.66014,-6.63551,-14.0912,-14.6663,-15.4088,-17.75,-21.1046,-21.7177,-23.7907,-26.6288,-25.4551,-26.4308,-29.0237,-26.8733,-27.9324,-28.6614,-26.0161,-26.7357,-29.4652,-28.4799,-29.5346,-29.9421,-29.6818,-28.4955,-26.8384,-26.9335,-25.5406,-20.1574,-20.3123,-25.9117,-29.1796,-30.812,-30.7692,-29.4646,-29.1761,-27.4643,-24.7332,-28.3165
8.65431,1.01733,-4.88572,-5.75889,-14.6899,-14.9779,-19.2928,-20.1969,-22.8067,-21.243,-22.1296,-25.5622,-26.5764,-26.1976,-30.3086,-29.0222,-27.7621,-29.02,-30.3736,-30.4284,-30.728,-29.4445,-30.6846,-30.7964,-31.7413,-30.1652,-28.7295,-27.9255,-25.1772,-19.6384,-21.1368,-26.8604,-30.5188,-31.1744,-32.4668,-30.5258,-28.672,-28.562,-26.5202,-29.8582
1.39876,-3.43083,-8.9044,-10.4841,-17.3164,-19.5244,-24.6132,-27.8029,-27.996,-28.1424,-26.2703,-31.6108,-32.2951,-31.8288,-35.8163,-34.8133,-33.2111,-35.388,-37.4408,-37.5342,-35.6708,-35.5829,-36.109,-36.4542,-37.5002,-34.8841,-33.2983,-33.3623,-29.5423,-23.979,-26.0401,-32.0324,-37.1207,-36.57,-38.3386,-36.1672,-33.602,-34.2579,-32.4332,-36.0394
6.60077,2.98319,-2.50226,-8.67425,-20.0011,-14.3253,-19.8872,-24.4428,-23.3575,-24.5665,-23.2361,-29.6592,-27.8802,-27.9468,-32.0796,-28.7773,-28.1516,-34.599,-30.4819,-31.8413,-31.6168,-31.6989,-32.7829,-33.4197,-32.0715,-29.2083,-29.7609,-28.8495,-24.3949,-22.5078,-20.9349,-25.2989,-31.8463,-31.7659,-33.2156,-31.7343,-30.3801,-28.9725,-26.4134,-30.0203
11.7321,6.16232,-3.74466,-9.63868,-15.294,-13.4174,-17.5424,-23.2728,-22.1576,-23.5457,-22.0078,-25.2245,-25.056,-24.1858,-28.5813,-24.9754,-25.4784,-30.4885,-29.1509,-29.1887,-28.6506,-30.8334,-30.6249,-30.6602,-30.1168,-27.144,-25.9636,-24.2991,-21.1685,-16.339,-15.2819,-21.1352,-27.2292,-27.7974,-28.7762,-29.7696,-27.4032,-27.176,-25.0853,-28.4269
9.03069,4.8459,-14.5102,-13.707,-13.5975,-16.0985,-18.9047,-20.6989,-23.643,-25.0919,-21.6863,-23.4152,-25.4409,-24.9945,-25.8527,-27.6807,-28.1394,-29.638,-27.36,-29.0405,-27.8971,-33.2901,-30.8577,-31.3778,-33.3782,-28.0952,-26.2863,-24.818,-21.3312,-15.1737,-14.1191,-20.1057,-26.0916,-26.7547,-28.9123,-31.276,-28.1599,-28.4384,-27.6311,-30.0656
0.705235,-2.54981,-10.7718,-16.6077,-16.6509,-19.9617,-23.1663,-21.8524,-25.1065,-27.2841,-25.813,-26.9237,-29.6337,-29.3216,-29.0726,-31.7877,-32.2746,-33.5512,-30.9289,-33.9295,-32.7524,-37.5994,-37.774,-36.48,-36.7613,-33.068,-32.1665,-31.9112,-27.1129,-22.0733,-20.2584,-25.0422,-31.0755,-32.0669,-35.2514,-37.1503,-34.6303,-34.2586,-32.2472,-35.3767
7.65066,2.57327,-5.8831,-12.1507,-15.972,-16.1507,-19.9639,-16.6741,-19.9814,-23.5543,-27.3619,-24.1317,-28.1979,-29.664,-26.0016,-26.2628,-30.9121,-31.7218,-31.4037,-30.345,-28.3598,-30.7445,-32.638,-29.3546,-27.3605,-26.5565,-25.3113,-25.7723,-20.821,-17.7896,-15.2135,-19.9348,-25.6829,-29.4018,-28.7818,-29.6977,-29.0935,-27.8196,-25.2743,-30.648
10.1578,2.07063,-5.91623,-8.89105,-17.7599,-13.1033,-15.3072,-18.1883,-21.3564,-23.2026,-26.3126,-25.8521,-26.7899,-27.3551,-23.9202,-24.7153,-26.7148,-29.9046,-27.4214,-25.952,-25.5834,-29.3863,-28.8951,-27.299,-25.2379,-23.7111,-22.0293,-20.8905,-16.0302,-12.6653,-12.6553,-17.8127,-22.9781,-26.3227,-25.9437,-26.9949,-27.3698,-25.5132,-22.0524,-26.2914
7.17648,-0.461943,-6.60622,-7.42603,-14.3769,-13.2752,-15.1217,-21.4717,-22.353,-22.9845,-25.8173,-27.7211,-26.6246,-28.4227,-24.762,-27.2012,-24.3821,-28.1423,-30.0433,-29.3053,-28.2244,-31.9063,-28.4861,-27.0053,-26.7358,-25.6964,-23.2928,-20.9167,-16.3161,-11.8198,-12.7792,-18.303,-23.4726,-25.981,-26.3108,-28.5022,-29.6313,-27.4336,-23.7425,-27.7523
-1.97099,-6.1247,-13.1313,-12.5966,-16.093,-18.6548,-19.8778,-24.4022,-26.0986,-28.2568,-29.7107,-30.702,-31.2281,-36.1799,-33.2304,-32.8798,-28.9523,-31.1601,-35.6383,-38.1945,-35.914,-36.6815,-33.253,-31.3601,-31.1457,-32.2654,-28.354,-26.4472,-23.1984,-17.4704,-18.7081,-23.1755,-28.3105,-30.8734,-31.2331,-33.7654,-35.6024,-33.2677,-30.208,-34.0721
2.49559,-6.24037,-9.88397,-16.611,-14.5531,-14.367,-16.0292,-18.3371,-19.3044,-24.2664,-23.7575,-24.7538,-26.3678,-27.9156,-28.6279,-27.9966,-27.5297,-28.7093,-28.9314,-31.4655,-31.2389,-30.4018,-28.7191,-28.0901,-25.3436,-25.6373,-25.062,-22.7944,-19.0606,-12.0569,-14.3957,-19.9405,-24.3021,-28.005,-27.4067,-29.0841,-29.479,-27.6531,-25.1984,-28.6772
10.1215,2.3921,-6.36995,-10.7033,-13.9493,-16.2895,-17.0341,-16.1046,-16.9382,-21.2027,-22.6918,-24.4261,-25.7865,-24.3933,-23.827,-23.9315,-24.9615,-26.5143,-27.2881,-27.4481,-27.8148,-28.0245,-27.9236,-27.2908,-23.5921,-23.597,-23.2954,-21.8912,-16.8562,-11.1633,-11.44,-17.3742,-21.6769,-25.9579,-25.1066,-27.051,-27.9328,-24.8029,-22.748,-24.7946
10.0833,5.03622,-2.62529,-7.31815,-14.0917,-14.354,-15.9126,-14.5546,-17.861,-18.4629,-17.5931,-20.8539,-22.8268,-22.7021,-23.0666,-23.9863,-22.7816,-24.7268,-27.8434,-28.4969,-26.5896,-26.4398,-27.2988,-27.3774,-26.3484,-25.3559,-23.7032,-20.7636,-16.1058,-14.5759,-13.0576,-18.9209,-24.3427,-27.6118,-26.3968,-28.543,-28.4984,-25.6703,-24.6167,-25.1584
2.5654,-0.517989,-5.38525,-10.0516,-12.9502,-14.0021,-16.1228,-16.9533,-19.5283,-20.2521,-19.3215,-21.4582,-23.4038,-23.5924,-25.4929,-26.3431,-25.5528,-27.7173,-29.9901,-32.3082,-29.1951,-29.8076,-30.8836,-31.6925,-31.3295,-30.7829,-29.309,-25.452,-21.7097,-22.3137,-21.1834,-26.1051,-31.9101,-32.7044,-32.8658,-35.1268,-33.8943,-32.267,-30.6975,-31.3093
9.16294,1.72196,-5.06319,-8.99134,-7.89007,-9.55265,-13.4349,-16.5909,-17.0131,-21.3253,-19.5317,-19.7926,-22.152,-20.9462,-22.66,-22.5802,-27.1841,-25.9626,-26.6964,-28.3114,-27.4104,-28.3146,-28.5141,-29.4389,-29.3534,-27.905,-26.4047,-23.8429,-18.6619,-17.5143,-16.4071,-21.2238,-26.1585,-27.2312,-28.5744,-31.2437,-29.7711,-28.7786,-24.7286,-28.4403
13.0243,4.24937,-4.12496,-11.1626,-11.0061,-11.7984,-12.7154,-18.3605,-18.774,-21.5409,-21.7598,-21.8522,-24.402,-23.8463,-23.8916,-24.0377,-24.328,-26.7263,-27.8675,-27.3796,-28.9073,-27.9937,-27.1717,-26.8943,-27.1481,-25.2438,-24.0758,-21.4599,-16.9299,-12.8031,-11.1587,-18.1972,-23.8184,-25.3033,-25.1857,-26.3342,-26.3904,-25.5749,-22.3695,-25.9542
12.2662,6.06395,-5.04621,-9.69129,-15.1358,-10.5423,-11.9662,-16.6081,-16.3596,-18.0722,-19.9074,-21.9436,-24.7432,-25.4271,-24.7803,-26.2037,-23.0387,-25.5818,-28.7296,-27.5744,-27.6495,-27.6542,-28.183,-29.143,-28.3716,-26.5407,-26.095,-23.0513,-17.9107,-13.6012,-12.8933,-21.5899,-26.1344,-27.727,-27.0984,-27.1287,-28.6225,-27.3891,-25.5684,-28.1741
5.32337,2.22911,-3.96735,-9.64887,-13.5409,-13.5464,-15.3957,-18.7157,-19.3174,-20.4277,-22.1253,-25.0287,-26.896,-27.4064,-26.9527,-29.0778,-28.5156,-28.7367,-31.4757,-30.975,-30.1278,-31.3483,-32.5189,-33.3001,-31.8699,-31.8108,-31.8949,-27.7689,-22.6938,-18.8277,-19.2921,-27.2547,-31.7495,-33.8564,-31.8233,-32.9833,-35.9086,-33.0304,-32.3199,-34.1648
9.91192,7.18541,-0.575657,-7.03629,-9.78013,-13.7556,-15.02,-18.7999,-21.9958,-19.8471,-21.8934,-26.3429,-25.1823,-25.8746,-25.206,-25.2622,-29.9318,-26.9576,-29.378,-31.0898,-30.3034,-29.6121,-28.903,-28.9318,-27.9906,-28.4424,-28.1702,-23.2893,-17.4726,-13.3526,-13.0194,-20.6898,-25.7239,-28.7495,-26.9818,-28.46,-30.4552,-27.3966,-26.7824,-31.7261
14.5186,7.90984,-4.44447,-10.4848,-12.0921,-13.8077,-14.3249,-17.9857,-19.9373,-18.8967,-20.6121,-24.2728,-25.2973,-28.2399,-24.4669,-24.5701,-26.7745,-25.6408,-26.8866,-29.7844,-29.2404,-28.4607,-27.6435,-28.5613,-27.5704,-28.2346,-24.6775,-23.3936,-18.876,-14.7908,-14.3365,-21.1455,-25.1674,-26.8751,-28.1249,-27.878,-28.3468,-26.5706,-24.8755,-28.8565
13.4361,9.03,-1.99703,-5.86061,-8.58758,-11.2264,-11.0111,-11.4651,-13.8707,-17.3595,-19.9548,-19.2625,-20.4602,-23.0911,-23.7037,-24.0817,-23.3715,-25.512,-25.1607,-26.8763,-27.7881,-27.2175,-27.8067,-28.6859,-26.6056,-29.8936,-25.4821,-26.3291,-24.7356,-19.5599,-18.5881,-23.8692,-27.5611,-28.1435,-30.4887,-28.9458,-28.7615,-28.0844,-25.396,-28.8989
5.83716,3.96339,-2.00976,-6.3178,-9.03556,-11.0451,-11.727,-12.9127,-14.7938,-18.7239,-20.6385,-20.5947,-21.1591,-22.9082,-25.0214,-25.0315,-25.4569,-26.9109,-27.7374,-28.9833,-30.2118,-29.6852,-30.827,-31.6249,-29.9229,-33.4002,-33.0516,-32.0511,-34.1549,-27.2793,-24.4796,-28.5417,-31.7284,-33.4465,-35.012,-34.5489,-34.0189,-33.7691,-31.2301,-34.76
8.7659,5.0895,-1.66773,-4.41022,-8.46511,-8.52754,-10.4868,-13.3189,-12.6558,-15.7126,-18.359,-20.237,-19.2064,-20.2324,-22.8976,-21.9903,-24.5555,-24.0047,-26.8844,-28.6008,-28.9641,-27.4026,-27.8427,-29.1935,-28.3685,-30.5454,-30.8614,-30.2315,-28.2735,-23.3387,-24.1139,-25.6625,-29.7549,-31.8121,-31.3501,-31.0763,-32.6406,-30.6925,-27.7626,-32.3182
10.0302,3.90998,-4.41134,-8.34012,-12.8061,-11.9027,-14.595,-16.434,-16.0184,-16.7522,-19.6572,-23.6597,-23.398,-23.2879,-24.5384,-25.0095,-27.4876,-25.9068,-26.5808,-28.9613,-31.3084,-27.9955,-28.3204,-29.2877,-27.6102,-28.7217,-28.824,-28.5255,-26.1412,-21.2849,-21.4544,-25.6014,-29.0596,-30.3483,-30.5362,-28.8221,-29.6042,-28.5515,-25.1328,-29.6312
3.89249,-1.92131,-4.72159,-13.8147,-18.7429,-19.16,-18.9535,-19.2304,-20.4417,-21.6569,-21.8889,-27.1637,-29.7273,-27.8482,-25.8551,-27.8739,-28.6716,-29.0645,-28.8217,-31.9244,-32.6071,-30.3061,-30.4516,-33.2389,-30.1868,-31.6097,-30.878,-30.9424,-28.3222,-23.7748,-22.8364,-28.17,-30.7058,-30.6336,-33.4821,-30.276,-30.6324,-29.2562,-26.5323,-31.0814
-9.5737,-10.7253,-12.6542,-19.4742,-29.0035,-27.4135,-26.159,-27.0943,-29.4345,-30.6079,-29.1714,-35.8198,-37.5317,-35.3889,-31.4352,-33.0602,-33.1017,-34.826,-35.8792,-39.1486,-36.891,-36.688,-36.1616,-40.317,-35.5427,-38.2157,-38.6915,-36.5482,-34.5531,-30.3996,-30.1386,-35.5428,-38.3704,-35.7906,-39.1446,-37.8834,-38.0505,-35.9867,-33.5097,-37.7073
